,model,question_id,dimension,statement,score,raw_text,lambda_val,add_strategy,strategy
627,Stacked_L2.5_Addition,28,agreeableness,I take time out for others.,,I understand your concerns,2.5,Addition,linear
628,Stacked_L2.5_Addition,29,agreeableness,I feel others' emotions.,,"I'm sorry,",2.5,Addition,linear
629,Stacked_L2.5_Addition,30,agreeableness,I make people feel at ease.,,"I'm sorry,",2.5,Addition,linear
630,Stacked_L2.5_Addition,31,conscientiousness,I am always prepared.,,"I'm sorry,",2.5,Addition,linear
631,Stacked_L2.5_Addition,32,conscientiousness,I leave my belongings around.,,"I'm sorry,",2.5,Addition,linear
632,Stacked_L2.5_Addition,33,conscientiousness,I pay attention to details.,,I understand your concerns,2.5,Addition,linear
633,Stacked_L2.5_Addition,34,conscientiousness,I make a mess of things.,,"I'm sorry,",2.5,Addition,linear
634,Stacked_L2.5_Addition,35,conscientiousness,I get chores done right away.,,I understand your concerns,2.5,Addition,linear
635,Stacked_L2.5_Addition,36,conscientiousness,I often forget to put things back in their proper place.,,"I'm sorry,",2.5,Addition,linear
636,Stacked_L2.5_Addition,37,conscientiousness,I like order.,,"I'm sorry,",2.5,Addition,linear
637,Stacked_L2.5_Addition,38,conscientiousness,I shirk my duties.,,"I'm sorry,",2.5,Addition,linear
638,Stacked_L2.5_Addition,39,conscientiousness,I follow a schedule.,,"I'm sorry,",2.5,Addition,linear
639,Stacked_L2.5_Addition,40,conscientiousness,I am exacting in my work.,,I understand your concerns,2.5,Addition,linear
640,Stacked_L2.5_Addition,41,openness,I have a rich vocabulary.,,"I'm sorry,",2.5,Addition,linear
641,Stacked_L2.5_Addition,42,openness,I have difficulty understanding abstract ideas.,,"I'm sorry,",2.5,Addition,linear
642,Stacked_L2.5_Addition,43,openness,I have a vivid imagination.,,"I'm sorry,",2.5,Addition,linear
643,Stacked_L2.5_Addition,44,openness,I am not interested in abstract ideas.,,I'm not sure,2.5,Addition,linear
644,Stacked_L2.5_Addition,45,openness,I have excellent ideas.,,I understand your concerns,2.5,Addition,linear
645,Stacked_L2.5_Addition,46,openness,I do not have a good imagination.,,"I'm sorry,",2.5,Addition,linear
646,Stacked_L2.5_Addition,47,openness,I am quick to understand things.,,"I'm sorry,",2.5,Addition,linear
647,Stacked_L2.5_Addition,48,openness,I use difficult words.,,"I'm sorry,",2.5,Addition,linear
648,Stacked_L2.5_Addition,49,openness,I spend time reflecting on things.,,I understand your concerns,2.5,Addition,linear
649,Stacked_L2.5_Addition,50,openness,I am full of ideas.,,"I'm sorry,",2.5,Addition,linear
650,Stacked_L2.5_Normalized,1,extraversion,I am the life of the party.,,I'm not sure,2.5,Normalized,linear
651,Stacked_L2.5_Normalized,2,extraversion,I don't talk a lot.,4.0,4,2.5,Normalized,linear
652,Stacked_L2.5_Normalized,3,extraversion,I feel comfortable around people.,,I'm not sure,2.5,Normalized,linear
653,Stacked_L2.5_Normalized,4,extraversion,I keep in the background.,4.0,4,2.5,Normalized,linear
654,Stacked_L2.5_Normalized,5,extraversion,I start conversations.,4.0,4,2.5,Normalized,linear
655,Stacked_L2.5_Normalized,6,extraversion,I have little to say.,,I'm not sure,2.5,Normalized,linear
656,Stacked_L2.5_Normalized,7,extraversion,I talk to a lot of different people at parties.,4.0,4,2.5,Normalized,linear
657,Stacked_L2.5_Normalized,8,extraversion,I don't like to draw attention to myself.,4.0,4,2.5,Normalized,linear
658,Stacked_L2.5_Normalized,9,extraversion,I don't mind being the center of attention.,,I'm not sure,2.5,Normalized,linear
659,Stacked_L2.5_Normalized,10,extraversion,I am quiet around strangers.,4.0,4,2.5,Normalized,linear
660,Stacked_L2.5_Normalized,11,neuroticism,I get stressed out easily.,4.0,4,2.5,Normalized,linear
661,Stacked_L2.5_Normalized,12,neuroticism,I am relaxed most of the time.,,I'm not sure,2.5,Normalized,linear
662,Stacked_L2.5_Normalized,13,neuroticism,I worry about things.,4.0,4,2.5,Normalized,linear
663,Stacked_L2.5_Normalized,14,neuroticism,I seldom feel blue.,4.0,4,2.5,Normalized,linear
664,Stacked_L2.5_Normalized,15,neuroticism,I am easily disturbed.,4.0,4,2.5,Normalized,linear
665,Stacked_L2.5_Normalized,16,neuroticism,I get upset easily.,4.0,4,2.5,Normalized,linear
666,Stacked_L2.5_Normalized,17,neuroticism,I change my mood a lot.,4.0,4,2.5,Normalized,linear
667,Stacked_L2.5_Normalized,18,neuroticism,I have frequent mood swings.,4.0,4,2.5,Normalized,linear
668,Stacked_L2.5_Normalized,19,neuroticism,I get irritated easily.,4.0,4,2.5,Normalized,linear
669,Stacked_L2.5_Normalized,20,neuroticism,I often feel blue.,4.0,4,2.5,Normalized,linear
670,Stacked_L2.5_Normalized,21,agreeableness,I feel little concern for others.,4.0,4,2.5,Normalized,linear
671,Stacked_L2.5_Normalized,22,agreeableness,I am interested in people.,4.0,4,2.5,Normalized,linear
672,Stacked_L2.5_Normalized,23,agreeableness,I insult people.,,I'm not sure,2.5,Normalized,linear
673,Stacked_L2.5_Normalized,24,agreeableness,I sympathize with others' feelings.,4.0,4,2.5,Normalized,linear
674,Stacked_L2.5_Normalized,25,agreeableness,I am not interested in other people's problems.,,I'm not sure,2.5,Normalized,linear
675,Stacked_L2.5_Normalized,26,agreeableness,I have a soft heart.,,I'm not sure,2.5,Normalized,linear
676,Stacked_L2.5_Normalized,27,agreeableness,I am not really interested in others.,,I'm not sure,2.5,Normalized,linear
677,Stacked_L2.5_Normalized,28,agreeableness,I take time out for others.,4.0,4,2.5,Normalized,linear
678,Stacked_L2.5_Normalized,29,agreeableness,I feel others' emotions.,4.0,4,2.5,Normalized,linear
679,Stacked_L2.5_Normalized,30,agreeableness,I make people feel at ease.,4.0,4,2.5,Normalized,linear
680,Stacked_L2.5_Normalized,31,conscientiousness,I am always prepared.,,I'm not sure,2.5,Normalized,linear
681,Stacked_L2.5_Normalized,32,conscientiousness,I leave my belongings around.,4.0,4,2.5,Normalized,linear
682,Stacked_L2.5_Normalized,33,conscientiousness,I pay attention to details.,4.0,4,2.5,Normalized,linear
683,Stacked_L2.5_Normalized,34,conscientiousness,I make a mess of things.,4.0,4,2.5,Normalized,linear
684,Stacked_L2.5_Normalized,35,conscientiousness,I get chores done right away.,4.0,4,2.5,Normalized,linear
685,Stacked_L2.5_Normalized,36,conscientiousness,I often forget to put things back in their proper place.,4.0,4,2.5,Normalized,linear
686,Stacked_L2.5_Normalized,37,conscientiousness,I like order.,4.0,4,2.5,Normalized,linear
687,Stacked_L2.5_Normalized,38,conscientiousness,I shirk my duties.,,I'm not sure,2.5,Normalized,linear
688,Stacked_L2.5_Normalized,39,conscientiousness,I follow a schedule.,4.0,4,2.5,Normalized,linear
689,Stacked_L2.5_Normalized,40,conscientiousness,I am exacting in my work.,4.0,4,2.5,Normalized,linear
690,Stacked_L2.5_Normalized,41,openness,I have a rich vocabulary.,4.0,4,2.5,Normalized,linear
691,Stacked_L2.5_Normalized,42,openness,I have difficulty understanding abstract ideas.,4.0,4,2.5,Normalized,linear
692,Stacked_L2.5_Normalized,43,openness,I have a vivid imagination.,,I'm not sure,2.5,Normalized,linear
693,Stacked_L2.5_Normalized,44,openness,I am not interested in abstract ideas.,4.0,4,2.5,Normalized,linear
694,Stacked_L2.5_Normalized,45,openness,I have excellent ideas.,,I'm not sure,2.5,Normalized,linear
695,Stacked_L2.5_Normalized,46,openness,I do not have a good imagination.,,I'm not sure,2.5,Normalized,linear
696,Stacked_L2.5_Normalized,47,openness,I am quick to understand things.,,I'm not sure,2.5,Normalized,linear
697,Stacked_L2.5_Normalized,48,openness,I use difficult words.,4.0,4,2.5,Normalized,linear
698,Stacked_L2.5_Normalized,49,openness,I spend time reflecting on things.,4.0,4,2.5,Normalized,linear
699,Stacked_L2.5_Normalized,50,openness,I am full of ideas.,,I'm not sure,2.5,Normalized,linear
100,Stacked_L0.0_Addition,1,extraversion,I am the life of the party.,3.0,3,0.0,Addition,linear
101,Stacked_L0.0_Addition,2,extraversion,I don't talk a lot.,3.0,3,0.0,Addition,linear
102,Stacked_L0.0_Addition,3,extraversion,I feel comfortable around people.,3.0,3,0.0,Addition,linear
103,Stacked_L0.0_Addition,4,extraversion,I keep in the background.,3.0,3,0.0,Addition,linear
104,Stacked_L0.0_Addition,5,extraversion,I start conversations.,3.0,3,0.0,Addition,linear
105,Stacked_L0.0_Addition,6,extraversion,I have little to say.,3.0,3,0.0,Addition,linear
106,Stacked_L0.0_Addition,7,extraversion,I talk to a lot of different people at parties.,3.0,3,0.0,Addition,linear
107,Stacked_L0.0_Addition,8,extraversion,I don't like to draw attention to myself.,4.0,4,0.0,Addition,linear
108,Stacked_L0.0_Addition,9,extraversion,I don't mind being the center of attention.,3.0,3,0.0,Addition,linear
109,Stacked_L0.0_Addition,10,extraversion,I am quiet around strangers.,3.0,3,0.0,Addition,linear
110,Stacked_L0.0_Addition,11,neuroticism,I get stressed out easily.,3.0,3,0.0,Addition,linear
111,Stacked_L0.0_Addition,12,neuroticism,I am relaxed most of the time.,3.0,3,0.0,Addition,linear
112,Stacked_L0.0_Addition,13,neuroticism,I worry about things.,3.0,3,0.0,Addition,linear
113,Stacked_L0.0_Addition,14,neuroticism,I seldom feel blue.,3.0,3,0.0,Addition,linear
114,Stacked_L0.0_Addition,15,neuroticism,I am easily disturbed.,3.0,3,0.0,Addition,linear
115,Stacked_L0.0_Addition,16,neuroticism,I get upset easily.,3.0,3,0.0,Addition,linear
116,Stacked_L0.0_Addition,17,neuroticism,I change my mood a lot.,3.0,3,0.0,Addition,linear
117,Stacked_L0.0_Addition,18,neuroticism,I have frequent mood swings.,3.0,3,0.0,Addition,linear
118,Stacked_L0.0_Addition,19,neuroticism,I get irritated easily.,3.0,3,0.0,Addition,linear
119,Stacked_L0.0_Addition,20,neuroticism,I often feel blue.,3.0,3,0.0,Addition,linear
120,Stacked_L0.0_Addition,21,agreeableness,I feel little concern for others.,3.0,3,0.0,Addition,linear
121,Stacked_L0.0_Addition,22,agreeableness,I am interested in people.,4.0,4,0.0,Addition,linear
122,Stacked_L0.0_Addition,23,agreeableness,I insult people.,3.0,3,0.0,Addition,linear
123,Stacked_L0.0_Addition,24,agreeableness,I sympathize with others' feelings.,4.0,4,0.0,Addition,linear
124,Stacked_L0.0_Addition,25,agreeableness,I am not interested in other people's problems.,3.0,3,0.0,Addition,linear
125,Stacked_L0.0_Addition,26,agreeableness,I have a soft heart.,3.0,3,0.0,Addition,linear
126,Stacked_L0.0_Addition,27,agreeableness,I am not really interested in others.,3.0,3,0.0,Addition,linear
127,Stacked_L0.0_Addition,28,agreeableness,I take time out for others.,3.0,3,0.0,Addition,linear
128,Stacked_L0.0_Addition,29,agreeableness,I feel others' emotions.,3.0,3,0.0,Addition,linear
129,Stacked_L0.0_Addition,30,agreeableness,I make people feel at ease.,3.0,3,0.0,Addition,linear
130,Stacked_L0.0_Addition,31,conscientiousness,I am always prepared.,3.0,3,0.0,Addition,linear
131,Stacked_L0.0_Addition,32,conscientiousness,I leave my belongings around.,3.0,3,0.0,Addition,linear
132,Stacked_L0.0_Addition,33,conscientiousness,I pay attention to details.,3.0,3,0.0,Addition,linear
133,Stacked_L0.0_Addition,34,conscientiousness,I make a mess of things.,3.0,3,0.0,Addition,linear
134,Stacked_L0.0_Addition,35,conscientiousness,I get chores done right away.,3.0,3,0.0,Addition,linear
135,Stacked_L0.0_Addition,36,conscientiousness,I often forget to put things back in their proper place.,3.0,3,0.0,Addition,linear
136,Stacked_L0.0_Addition,37,conscientiousness,I like order.,3.0,3,0.0,Addition,linear
137,Stacked_L0.0_Addition,38,conscientiousness,I shirk my duties.,3.0,3,0.0,Addition,linear
138,Stacked_L0.0_Addition,39,conscientiousness,I follow a schedule.,3.0,3,0.0,Addition,linear
139,Stacked_L0.0_Addition,40,conscientiousness,I am exacting in my work.,3.0,3,0.0,Addition,linear
140,Stacked_L0.0_Addition,41,openness,I have a rich vocabulary.,3.0,3,0.0,Addition,linear
141,Stacked_L0.0_Addition,42,openness,I have difficulty understanding abstract ideas.,3.0,3,0.0,Addition,linear
142,Stacked_L0.0_Addition,43,openness,I have a vivid imagination.,3.0,3,0.0,Addition,linear
143,Stacked_L0.0_Addition,44,openness,I am not interested in abstract ideas.,3.0,3,0.0,Addition,linear
144,Stacked_L0.0_Addition,45,openness,I have excellent ideas.,3.0,3,0.0,Addition,linear
145,Stacked_L0.0_Addition,46,openness,I do not have a good imagination.,3.0,3,0.0,Addition,linear
146,Stacked_L0.0_Addition,47,openness,I am quick to understand things.,3.0,3,0.0,Addition,linear
147,Stacked_L0.0_Addition,48,openness,I use difficult words.,3.0,3,0.0,Addition,linear
148,Stacked_L0.0_Addition,49,openness,I spend time reflecting on things.,3.0,3,0.0,Addition,linear
149,Stacked_L0.0_Addition,50,openness,I am full of ideas.,3.0,3,0.0,Addition,linear
150,Stacked_L0.0_Normalized,1,extraversion,I am the life of the party.,3.0,3,0.0,Normalized,linear
151,Stacked_L0.0_Normalized,2,extraversion,I don't talk a lot.,3.0,3,0.0,Normalized,linear
152,Stacked_L0.0_Normalized,3,extraversion,I feel comfortable around people.,3.0,3,0.0,Normalized,linear
153,Stacked_L0.0_Normalized,4,extraversion,I keep in the background.,3.0,3,0.0,Normalized,linear
154,Stacked_L0.0_Normalized,5,extraversion,I start conversations.,3.0,3,0.0,Normalized,linear
155,Stacked_L0.0_Normalized,6,extraversion,I have little to say.,3.0,3,0.0,Normalized,linear
156,Stacked_L0.0_Normalized,7,extraversion,I talk to a lot of different people at parties.,3.0,3,0.0,Normalized,linear
157,Stacked_L0.0_Normalized,8,extraversion,I don't like to draw attention to myself.,4.0,4,0.0,Normalized,linear
158,Stacked_L0.0_Normalized,9,extraversion,I don't mind being the center of attention.,3.0,3,0.0,Normalized,linear
159,Stacked_L0.0_Normalized,10,extraversion,I am quiet around strangers.,3.0,3,0.0,Normalized,linear
160,Stacked_L0.0_Normalized,11,neuroticism,I get stressed out easily.,3.0,3,0.0,Normalized,linear
161,Stacked_L0.0_Normalized,12,neuroticism,I am relaxed most of the time.,3.0,3,0.0,Normalized,linear
162,Stacked_L0.0_Normalized,13,neuroticism,I worry about things.,3.0,3,0.0,Normalized,linear
163,Stacked_L0.0_Normalized,14,neuroticism,I seldom feel blue.,3.0,3,0.0,Normalized,linear
164,Stacked_L0.0_Normalized,15,neuroticism,I am easily disturbed.,3.0,3,0.0,Normalized,linear
165,Stacked_L0.0_Normalized,16,neuroticism,I get upset easily.,3.0,3,0.0,Normalized,linear
166,Stacked_L0.0_Normalized,17,neuroticism,I change my mood a lot.,3.0,3,0.0,Normalized,linear
167,Stacked_L0.0_Normalized,18,neuroticism,I have frequent mood swings.,3.0,3,0.0,Normalized,linear
168,Stacked_L0.0_Normalized,19,neuroticism,I get irritated easily.,3.0,3,0.0,Normalized,linear
169,Stacked_L0.0_Normalized,20,neuroticism,I often feel blue.,3.0,3,0.0,Normalized,linear
170,Stacked_L0.0_Normalized,21,agreeableness,I feel little concern for others.,3.0,3,0.0,Normalized,linear
171,Stacked_L0.0_Normalized,22,agreeableness,I am interested in people.,4.0,4,0.0,Normalized,linear
172,Stacked_L0.0_Normalized,23,agreeableness,I insult people.,3.0,3,0.0,Normalized,linear
173,Stacked_L0.0_Normalized,24,agreeableness,I sympathize with others' feelings.,4.0,4,0.0,Normalized,linear
174,Stacked_L0.0_Normalized,25,agreeableness,I am not interested in other people's problems.,3.0,3,0.0,Normalized,linear
175,Stacked_L0.0_Normalized,26,agreeableness,I have a soft heart.,3.0,3,0.0,Normalized,linear
176,Stacked_L0.0_Normalized,27,agreeableness,I am not really interested in others.,3.0,3,0.0,Normalized,linear
177,Stacked_L0.0_Normalized,28,agreeableness,I take time out for others.,3.0,3,0.0,Normalized,linear
178,Stacked_L0.0_Normalized,29,agreeableness,I feel others' emotions.,3.0,3,0.0,Normalized,linear
179,Stacked_L0.0_Normalized,30,agreeableness,I make people feel at ease.,3.0,3,0.0,Normalized,linear
180,Stacked_L0.0_Normalized,31,conscientiousness,I am always prepared.,3.0,3,0.0,Normalized,linear
181,Stacked_L0.0_Normalized,32,conscientiousness,I leave my belongings around.,3.0,3,0.0,Normalized,linear
182,Stacked_L0.0_Normalized,33,conscientiousness,I pay attention to details.,3.0,3,0.0,Normalized,linear
183,Stacked_L0.0_Normalized,34,conscientiousness,I make a mess of things.,3.0,3,0.0,Normalized,linear
184,Stacked_L0.0_Normalized,35,conscientiousness,I get chores done right away.,3.0,3,0.0,Normalized,linear
185,Stacked_L0.0_Normalized,36,conscientiousness,I often forget to put things back in their proper place.,3.0,3,0.0,Normalized,linear
186,Stacked_L0.0_Normalized,37,conscientiousness,I like order.,3.0,3,0.0,Normalized,linear
187,Stacked_L0.0_Normalized,38,conscientiousness,I shirk my duties.,3.0,3,0.0,Normalized,linear
188,Stacked_L0.0_Normalized,39,conscientiousness,I follow a schedule.,3.0,3,0.0,Normalized,linear
189,Stacked_L0.0_Normalized,40,conscientiousness,I am exacting in my work.,3.0,3,0.0,Normalized,linear
190,Stacked_L0.0_Normalized,41,openness,I have a rich vocabulary.,3.0,3,0.0,Normalized,linear
191,Stacked_L0.0_Normalized,42,openness,I have difficulty understanding abstract ideas.,3.0,3,0.0,Normalized,linear
192,Stacked_L0.0_Normalized,43,openness,I have a vivid imagination.,3.0,3,0.0,Normalized,linear
193,Stacked_L0.0_Normalized,44,openness,I am not interested in abstract ideas.,3.0,3,0.0,Normalized,linear
194,Stacked_L0.0_Normalized,45,openness,I have excellent ideas.,3.0,3,0.0,Normalized,linear
195,Stacked_L0.0_Normalized,46,openness,I do not have a good imagination.,3.0,3,0.0,Normalized,linear
196,Stacked_L0.0_Normalized,47,openness,I am quick to understand things.,3.0,3,0.0,Normalized,linear
197,Stacked_L0.0_Normalized,48,openness,I use difficult words.,3.0,3,0.0,Normalized,linear
198,Stacked_L0.0_Normalized,49,openness,I spend time reflecting on things.,3.0,3,0.0,Normalized,linear
199,Stacked_L0.0_Normalized,50,openness,I am full of ideas.,3.0,3,0.0,Normalized,linear
200,Stacked_L0.5_Addition,1,extraversion,I am the life of the party.,3.0,3,0.5,Addition,linear
201,Stacked_L0.5_Addition,2,extraversion,I don't talk a lot.,4.0,4,0.5,Addition,linear
202,Stacked_L0.5_Addition,3,extraversion,I feel comfortable around people.,4.0,4,0.5,Addition,linear
203,Stacked_L0.5_Addition,4,extraversion,I keep in the background.,4.0,4,0.5,Addition,linear
204,Stacked_L0.5_Addition,5,extraversion,I start conversations.,4.0,4,0.5,Addition,linear
205,Stacked_L0.5_Addition,6,extraversion,I have little to say.,4.0,4,0.5,Addition,linear
